author,title,year,book_order,avg_rating,num_ratings,prev_year,years_since_last
beatrice sparks,Kim: Empty Inside: The Diary of an Anonymous Teenager,2002,6,7,1,2000,2
beckett publications,Beckett Almanac Of Baseball Cards And Collectibles No. 5,2000,2,10,1,1999,1
belleruth naparstek,Your Sixth Sense: Unlocking the Power of Your Intuition,1997,2,4.090909090909091,11,1995,2
belva plain,Random winds,1980,2,8,1,1978,2
belva plain,Eden burning,1982,3,0,1,1980,2
belva plain,Crescent City,1984,4,0,2,1982,2
belva plain,Golden Cup,1986,5,4.8,5,1984,2
belva plain,Golden Cup,1987,6,0.25806451612903225,31,1986,1
belva plain,Crescent City,1987,7,1.380952380952381,21,1987,0
belva plain,Eden Burning,1987,8,1,24,1987,0
belva plain,Evergreen,1987,9,2.9583333333333335,24,1987,0
belva plain,Random Winds,1987,10,1.263157894736842,19,1987,0
belva plain,Tapestry,1988,11,0,4,1987,1
belva plain,Blessings,1989,12,1.8333333333333333,6,1988,1
belva plain,Tapestry,1989,13,1.675,40,1989,0
belva plain,Harvest,1990,14,5,2,1989,1
belva plain,Blessings,1990,15,1.619047619047619,21,1990,0
belva plain,Harvest,1991,16,0.9259259259259259,27,1990,1
belva plain,Treasures,1992,17,0,3,1991,1
belva plain,Belva Plain: Three Complete Novels : Evergreen/Random Winds/Eden Burning,1993,18,4,2,1992,1
belva plain,Treasures,1993,19,1.2,45,1993,0
belva plain,Whispers,1993,20,0.8,10,1993,0
belva plain,Daybreak,1994,21,3.769230769230769,13,1993,1
belva plain,Daybreak (Bantam/Doubleday/Delacorte Press Large Print Collection),1994,22,8,1,1994,0
belva plain,Whispers,1994,23,2.236111111111111,72,1994,0
belva plain,Daybreak,1995,24,2.4594594594594597,37,1994,1
belva plain,The Carousel,1995,25,2,6,1995,0
belva plain,Promises,1996,26,4.533333333333333,15,1995,1
belva plain,Secrecy,1997,27,3.9285714285714284,14,1996,1
belva plain,Secrecy,1997,28,0,1,1997,0
belva plain,Promises,1997,29,1.7435897435897436,39,1997,0
belva plain,Homecoming,1997,30,2,26,1997,0
belva plain,Secrecy,1998,31,1.5,42,1997,1
belva plain,The Carousel,1998,32,1.8095238095238095,42,1998,0
belva plain,Homecoming,1998,33,2.1951219512195124,41,1998,0
belva plain,Legacy of Silence,1998,34,4.166666666666667,12,1998,0
belva plain,Fortune's Hand,1999,35,3.142857142857143,14,1998,1
belva plain,Legacy of Silence,1999,36,2,4,1999,0
belva plain,Legacy of Silence,1999,37,2,57,1999,0
belva plain,Fortune's Hand,1999,38,7,1,1999,0
belva plain,After the Fire,2000,39,1.8181818181818181,22,1999,1
belva plain,After the Fire,2000,40,2,1,2000,0
belva plain,Fortune's Hand,2000,41,1.2096774193548387,62,2000,0
belva plain,After the Fire,2001,42,1.8833333333333333,60,2000,1
belva plain,Looking Back,2001,43,2.6206896551724137,29,2001,0
belva plain,After the Fire,2001,44,8,1,2001,0
belva plain,Promises,2001,45,0,1,2001,0
belva plain,Looking Back,2002,46,2.303030303030303,66,2001,1
belva plain,Her Father's House,2002,47,2.72,25,2002,0
belva plain,Her Father's House,2003,48,3.4615384615384617,39,2002,1
belva plain,"The Sight of the Stars (Plain, Belva)",2003,49,2.25,8,2003,0
belva plain,"Belva Plain: Three Complete Novels : Blessings, Whispers, and Homecoming",2003,50,7,1,2003,0
ben carson,Gifted Hands,1992,2,5,2,1992,0
ben carson,Think Big,1996,3,4,2,1992,4
ben erickson,A Parting Gift,2001,2,0,2,2000,1
ben forta,Certified Macromedia ColdFusion 5 Developer Study Guide,2002,2,0,1,2001,1
ben rice,Pobby and Dingan,2003,2,8.666666666666666,3,2000,3
ben west,Fun for a Fiver or Less in Amsterdam: Hundreds of Things to Do in Amsterdam for 5 or Under,2002,2,0,2,1996,6
ben wicks,"No Time to Wave Goodbye: True Stories of Britain's 3,500,000 Evacuees",1989,2,0,1,1980,9
ben wicks,The day they took the children,1989,3,0,1,1989,0
benjamin disraeli,Sybil (Wordsworth Collection),1998,2,0,2,1993,5
benjamin e. miller,Deep Current,2004,2,0,1,2003,1
beresford,Wombles - Deep Space Wombles (Wombles S.),1999,2,5.5,2,1999,0
beresford,Wombles - Chaos on the Common (Wombles S.),1999,3,8,1,1999,0
"berez, geados bentio",Misericordia,1999,2,3.5,2,1998,1
berlie doherty,New Windmills: Granny Was a Buffer Girl (New Windmills),1988,2,7,1,1988,0
berlie doherty,Street Child,1996,3,0,1,1988,8
berlie doherty,The Snake-Stone,1996,4,0,1,1996,0
berlie doherty,The Vinegar Jar,1996,5,0,1,1996,0
berlie doherty,Daughter of the Sea (Laurel Leaf Books),2000,6,0,1,1996,4
berlie doherty,Fairy Tales,2002,7,0,1,2000,2
berlitz publishing company,"Englanti-Suomi, Suomi-Englanti Sanakirja/English-Finnish, Finnish-English Dictionary (Berlitz Pocket Dictionaries)",1980,2,0,1,1979,1
berlitz publishing company,Ibiza Travel Guide,1986,3,6,1,1980,6
berlitz publishing company,Berlitz 90 Cassettepak (Berlitz Cassettepaks),1988,4,0,1,1986,2
berlitz publishing company,The Paris Address Book (Berlitz Cityscope Series),1990,5,9,1,1988,2
berlitz publishing company,Berlitz Phrase Books: Dutch for Travellers (Berlitz Phrase Books),1990,6,0,1,1990,0
berlitz publishing company,French Phrase Book (Berlitz Phrase Books),1990,7,9,1,1990,0
berlitz publishing company,Berlitz European Phrase Book (Berlitz European Guides),1990,8,7,1,1990,0
berlitz publishing company,Berlitz Travel Guides: Prague (Berlitz Pocket Travel Guides),1990,9,7,1,1990,0
berlitz publishing company,Latin-American Spanish Phrase Book &amp; Dictionary (Berlitz Phrase Books S.),1992,10,0,1,1990,2
berlitz publishing company,Hawaii (Berlitz Travel Guide),1993,11,0,1,1992,1
berlitz publishing company,Dutch Phrase Book &amp; Dictionary,1993,12,9,1,1993,0
berlitz publishing company,Berlitz Romanian Phrase Book,1994,13,0,1,1993,1
berlitz publishing company,Berlitz French-English Dictionary (Berlitz Bilingual Dictionaries),1994,14,0,1,1994,0
berlitz publishing company,Berlitz Pocket Guide: Southern Caribbean,1994,15,5,1,1994,0
berlitz publishing company,Berlitz European Phrase Book,1995,16,0,1,1994,1
berlitz publishing company,Berlitz French Today (Berlitz Today),1998,17,0,1,1995,3
bernard asbell,Die Pille und wie sie die Welt verÃ?Â¤nderte.,1998,2,0,2,1992,6
bernard bailyn,"The Peopling of British North America: An Introduction (Curti Lectures, 1985.)",1988,2,3.5,2,1976,12
bernard bailyn,The Ideological Origins of the American Revolution,1992,3,10,2,1988,4
bernard bailyn,To Begin the World Anew: The Genius and Ambiguities of the American Founders,2003,4,0,1,1992,11
bernard cohen,Speed Factory,2002,2,0,1,1998,4
bernard goldberg,Arrogance: Rescuing America From the Media Elite,2003,2,2.5,2,2001,2
bernard goldberg,Bias : A CBS Insider Exposes How the Media Distort the News,2003,3,2.3333333333333335,12,2003,0
bernard lewis,Islam and the West,1994,2,9,1,1991,3
bernard lewis,The Middle East,1997,3,0,3,1994,3
bernard lewis,The Future of the Middle East: Predictions,1999,4,8,1,1997,2
bernard lewis,What Went Wrong: Western Impact and Middle Eastern Response,2001,5,3.8,5,1999,2
bernard lewis,"A Middle East Mosaic : Fragments of Life, Letters and History (Modern Library Classics)",2001,6,6,2,2001,0
bernard lewis,Land of Enchanters: Egyptian Short Stories from the Earliest Times to the Present Day,2001,7,0,1,2001,0
bernard lewis,What Went Wrong? Western Impact and Middle Eastern Response,2002,8,0,4,2001,1
bernard lewis,Der Untergang des Morgenlandes. Warum die islamische Welt die Vormacht verlor.,2002,9,0,1,2002,0
bernard lewis,The Crisis of Islam: Holy War and Unholy Terror,2003,10,1.25,4,2002,1
bernard lewis,What Went Wrong? : The Clash Between Islam and Modernity in the Middle East,2003,11,4,9,2003,0
bernard lewis,The Crisis of Islam : Holy War and Unholy Terror,2004,12,4,3,2003,1
bernard maclaverty,"Secrets, and other stories",1985,2,0,1,1981,4
bernard maclaverty,A Time to Dance and Other Stories,1985,3,2.6666666666666665,3,1985,0
bernard maclaverty,Cal,1995,4,4,2,1985,10
bernard maclaverty,Walking the Dog: And Other Stories,1996,5,8,1,1995,1
bernard maclaverty,Grace Notes,1997,6,4,2,1996,1
bernard maclaverty,Lamb: A Novel (Norton Paperback Fiction),1997,7,10,1,1997,0
bernard maclaverty,Grace Notes,1998,8,3,4,1997,1
bernard maclaverty,Cal (Penguin Student Editions),2000,9,0,2,1998,2
bernard mcginn,"Meister Eckhart and the Beguine Mystics: Hadewijch of Brabant, Mechthild of Magdeburg, and Marguerite Porete",1997,2,0,1,1994,3
bernard mcginn,The Doctors of the Church: Thirty-Three Men and Women Who Shaped Christianity,1999,3,0,1,1997,2
bernard palmer,Trena's Rodeo Rival (The Bradley Series),1977,2,0,1,1976,1
bernard palmer,"Kid Breckenridge (Palmer, Bernard Alvin, Breck Westerns Series, No. 3.)",1984,3,5,1,1977,7
bernard palmer,Shoot-Out at Buffalo Gulch,1985,4,0,1,1984,1
bernard palmer,"The Case of the Talking Rocks (Danny Orlis, No 5)",1989,5,0,1,1985,4
bernhard kegel,Das Ã?Â?lschieferskelett. Eine Zeitreise.,1999,2,5.166666666666667,6,1998,1
bernhard kegel,Die Ameise als Tramp. Von biologischen Invasionen.,2001,3,0,1,1999,2
bernhard kegel,Sexy Sons.,2003,4,5,1,2001,2
bernice e. cullinan,Read to Me: Raising Kids Who Love to Read,1992,2,0,5,1977,15
bernice e. cullinan,Let's Read About: Finding Books They'll Love to Read,1993,3,1.1666666666666667,6,1992,1
bernice e. cullinan,Read to Me: Raising Kids Who Love to Read,2000,4,0,1,1993,7
bernie glassman,Bearing Witness : A Zen Master's Lessons in Making Peace,1999,2,10,1,1998,1
bernie glassman,Comment accomoder sa vie Ã?Â  la maniÃ?Â¨re zen,2002,3,6,1,1999,3
bernie lee,Murder Without Reservation,1992,2,1.3333333333333333,6,1991,1
bernie lee,Murder Takes Two,1993,3,0,2,1992,1
bertolt brecht,Parables for the Theatre: Two Plays by Bertolt Brecht,1965,2,7,1,1962,3
bertolt brecht,Herr Puntila und sein Knecht Matti. VolksstÃ?Â¼ck.,1965,3,0,1,1965,0
bertolt brecht,"Baal / Der bÃ?Â¶se Baal der asoziale. Texte, Varianten, Materialien.",1968,4,0,1,1965,3
bertolt brecht,Furcht und Elend des Dritten Reiches,1970,5,0,3,1968,2
bertolt brecht,"Suhrkamp TaschenbÃ?Â¼cher, Nr.16, Geschichten vom Herrn Keuner",1971,6,0,1,1970,1
bertolt brecht,"The Jewish Wife, and Other Short Plays",1971,7,0,1,1971,0
bertolt brecht,"Collected Plays (His Plays, Poetry, &amp; Prose)",1971,8,0,1,1971,0
bertolt brecht,Collected Plays (Collected Plays),1972,9,0,1,1971,1
bertolt brecht,Collected Plays (Collected Plays),1974,10,0,1,1972,2
bertolt brecht,Gedichte (Suhrkamp-Taschenbuch ; 251),1975,11,6,1,1974,1
bertolt brecht,Two plays,1983,12,0,1,1975,8
bertolt brecht,Gedichte Ã?Â¼ber die Liebe.,1984,13,10,1,1983,1
bertolt brecht,Mother Courage and Her Children (Collected Plays),1987,14,8,2,1984,3
bertolt brecht,Galileo,1991,15,2.6,5,1987,4
bertolt brecht,Mother Courage and Her Children,1991,16,0,4,1991,0
bertolt brecht,Two Plays by Bertolt Brecht,1992,17,0,1,1991,1
bertolt brecht,The Threepenny Opera,1994,18,10,1,1992,2
bertolt brecht,The Caucasian Chalk Circle,1994,19,1.75,4,1994,0
bertolt brecht,The Good Person of Szechwan,1994,20,0,1,1994,0
bertolt brecht,Brecht- Liederbuch.,1998,21,8,1,1994,4
bertolt brecht,Der Kaukasische Kreidekreis,1998,22,3,3,1998,0
bertolt brecht,Dans la jungle des villes,1998,23,0,1,1998,0
bertolt brecht,Die Gewehre der Frau Carrar.,1999,24,0,3,1998,1
bertolt brecht,"Edition Suhrkamp, Nr.49, Mutter Courage und ihre Kinder",2001,25,1.6,5,1999,2
bertolt brecht,Poemas y Canciones,2001,26,7,2,2001,0
bertolt brecht,"Edition Suhrkamp, Nr.1, Leben des Galilei",2002,27,3.5714285714285716,7,2001,1
bertolt brecht,Der kaukasische Kreidekreis. Text und Kommentar. (Lernmaterialien),2003,28,0,1,2002,1
beryl cook,Private View,1981,2,9,1,1978,3
beryl cook,Bouncers,1993,3,10,1,1981,12
beth bosworth,Tunneling : A Novel,2003,2,0,1,1995,8
beth gutcheon,Without a Trace,1983,2,0,2,1981,2
beth gutcheon,Domestic Pleasures: A Novel,1991,3,2.3333333333333335,3,1983,8
beth gutcheon,Domestic Pleasures,1992,4,1,7,1991,1
beth gutcheon,Saying Grace: A Novel,1995,5,3.5,4,1992,3
beth gutcheon,Saying Grace,1996,6,2.3333333333333335,6,1995,1
beth gutcheon,Still Missing,1996,7,3.8,15,1996,0
beth gutcheon,The New Girls,1996,8,3.5,14,1996,0
beth gutcheon,Five Fortunes : A Novel,1998,9,4.142857142857143,7,1996,2
beth gutcheon,Five Fortunes,1999,10,1,21,1998,1
beth gutcheon,More Than You Know: A Novel,2000,11,2.588235294117647,34,1999,1
beth gutcheon,Das Schulhaus.,2001,12,8,1,2000,1
beth gutcheon,Domestic Pleasures : A Novel,2001,13,1.2727272727272727,11,2001,0
beth gutcheon,More Than You Know: A Novel,2001,14,3.1176470588235294,34,2001,0
beth saulnier,Distemper (Alex Bernier Mysteries),2000,2,7.5,2,1999,1
beth saulnier,The Fourth Wall,2001,3,5.333333333333333,3,2000,1
beth saulnier,Bad Seed: An Alex Bernier Mystery,2002,4,2.25,4,2001,1
beth saulnier,Bad Seed,2003,5,8,1,2002,1
beth saulnier,Ecstasy,2003,6,9,1,2003,0
betina krahn,Love's Brazen Fire (A Zebra Romance),1990,2,0,2,1987,3
betina krahn,The Princess and the Barbarian,1993,3,0,3,1990,3
betina krahn,Midnight Magic,1995,4,0,2,1993,2
betina krahn,Hidden Fires,1995,5,2,3,1995,0
betina krahn,The Unlikely Angel,1996,6,2.4,10,1995,1
betina krahn,Love's Brazen Fire,1997,7,2.25,4,1996,1
betina krahn,Just Say Yes (Zebra Historical Romance),2002,8,0,1,1997,5
betina krahn,Passion's Ransom (Zebra Historical Romance),2002,9,7,1,2002,0
betina krahn,Luck Be a Lady,2002,10,2.6666666666666665,6,2002,0
betina krahn,The Wife Test,2003,11,2.875,16,2002,1
betina krahn,The Paradise Bargain,2003,12,1.6666666666666667,3,2003,0
betina krahn,The Marriage Test,2004,13,4.8,5,2003,1
betsy lerner,The Forest for the Trees: An Editor's Advice to Writers,2001,2,4,2,2000,1
betsy lerner,Food and Loathing: A Lament,2003,3,2.3333333333333335,9,2001,2
betsy lerner,Food and Loathing : A Life Measured Out in Calories,2004,4,3,4,2003,1
betsy lifton,Show Time! (Not for Blondes Only),1992,2,0,1,1992,0
better homes&gardens,Christmas Trims Kids Can Make,1988,2,0,1,1982,6
bettina paterson,My Toys,1992,2,0,1,1992,0
bettina paterson,Merry Christmas Santa,1992,3,0,1,1992,0
bettina paterson,Potty Time (Teddy Board Book),1993,4,0,1,1992,1
bettina paterson,Duckling's Surprise,1995,5,0,1,1993,2
bettina paterson,Santa's Little Elf,1995,6,0,1,1995,0
bettina paterson,Nice New Shoes (Teddy Board Book),1995,7,7,1,1995,0
bettina paterson,Little Hippo Lift The Flap Book (Where's Teddy) (Play with S.),1999,8,10,1,1995,4
bettina selby,Riding the Desert Trail,1993,2,5,1,1991,2
bettina selby,Pilgrim's Road: A Journey to Santiago De Compostela,1995,3,0,1,1993,2
betty harper fussell,My Kitchen Wars,1999,2,3.5,2,1986,13
betty jean lifton,Zweimal geboren. Memoiren einer Adoptivtochter.,1981,2,9,1,1979,2
betty jean lifton,Adoption.,1982,3,0,1,1981,1
betty jean lifton,I'm Still Me,1986,4,0,3,1982,4
betty jean lifton,Journey of the Adopted Self: A Quest for Wholeness,1995,5,9,1,1986,9
betty lehan harragan,Games Mother Never Taught You: Corporate Gamesmanship for Women,1978,2,7,1,1978,0
betty lehan harragan,Games Mother Never Taught You,1978,3,0,1,1978,0
betty lehan harragan,Games Mother Never Taught You,1989,4,0,1,1978,11
betty miles,The Trouble with Thirteen,1979,2,0,1,1978,1
betty miles,The Secret Life of the Underwear Champ (Capers),1981,3,0,1,1979,2
betty miles,I Would If I Could,1983,4,0,1,1981,2
betty miles,Trouble With Thirteen,1985,5,3,5,1983,2
betty miles,All It Takes Is Practice,1987,6,0,1,1985,2
betty miles,Maudie and Me and the Dirty Book,1987,7,0,1,1987,0
betty miles,The Trouble With Thirteen,1989,8,8,1,1987,2
betty miles,"REAL ME, THE",1989,9,0,2,1989,0
betty miles,Looking on,1989,10,0,1,1989,0
betty miles,Hey IM Reading,1995,11,2.5,2,1989,6
betty miles,The Real Me,2000,12,5,2,1995,5
betty white,Betty White's Pet-Love: How Pets Take Care of Us,1985,2,6,1,1976,9
betty white,Betty White's Pet-Love: How Pets Take Care of Us,1987,3,0,2,1985,2
betty white,Betty White in Person,1987,4,2.5,2,1987,0
betty white,Betty White: In Person,1988,5,0,3,1987,1
betty white,The Leading Lady: Dinah's Story,1991,6,2.5,2,1988,3
betty white,The Leading Lady: Dinah's Story,1993,7,0,1,1991,2
betty white,HERE WE GO AGAIN : My Life In Television (A LISA DREW BOOK),1995,8,3.25,4,1993,2
betty white,Here We Go Again: My Life in Television (Here We Go Again),1997,9,4,2,1995,2
bettyclare moffatt,Opening to Miracles: True Stories of Blessings and Renewal,1995,2,0,1,1994,1
beverly brandt,Record Time,2002,2,3.75,12,2002,0
beverly brandt,Room Service,2003,3,2.5555555555555554,9,2002,1
beverly brandt,Dream On,2004,4,3.3333333333333335,3,2003,1
beverly byrne,Fiery Splendor,1983,2,0,1,1981,2
beverly byrne,Women's Rites,1985,3,0,2,1983,2
beverly byrne,Women's Rites,1986,4,0,2,1985,1
beverly byrne,Come Sunrise,1987,5,1.25,4,1986,1
beverly byrne,A Matter of Time,1987,6,0,1,1987,0
beverly byrne,A Matter of Time,1988,7,0,1,1987,1
beverly byrne,Morgan Women,1990,8,5,1,1988,2
beverly byrne,A Lasting Fire,1991,9,0,3,1990,1
beverly byrne,The Flames of Vengeance,1991,10,0,2,1991,0
beverly byrne,The Firebirds,1992,11,0,2,1991,1
beverly connor,Dressed to Die: A Lindsay Chamberlain Novel,2001,2,4,2,2001,0
beverly connor,A Rumor of Bones (Lindsay Chamberlain Mysteries (Paperback)),2001,3,0,2,2001,0
beverly connor,Airtight Case: A Lindsay Chamberlain Novel,2002,4,4,2,2001,1
beverly connor,Skeleton Crew: A Lindsay Chamberlain Novel,2002,5,4.75,4,2002,0
beverly connor,One Grave Too Many,2003,6,3.4285714285714284,7,2002,1
beverly connor,Dead Guilty,2004,7,9,1,2003,1
beverly daniel tatum,Why Are All the Black Kids Sitting Together in the Cafeteria? And Other Conversations About Race,1999,2,3,3,1997,2
beverly daniel tatum,"Why Are All The Black Kids Sitting Together In The Cafeteria? And Other Conversations About Race: A Psychologist Explains the Development of Racial Identity, Revised edition",2003,3,0,1,1999,4
beverly hastings,Watcher in the Dark,1991,2,0,1,1985,6
beverly hastings,Somebody Help Me,1993,3,2,2,1991,2
beverly hastings,No Way Out,1994,4,8,1,1993,1
beverly hastings,Promise Not to Tell,1995,5,0,1,1994,1
beverly s. martin,Juffie Kane,1990,2,1.1666666666666667,6,1989,1
beverly s. martin,Juffie Kane,1991,3,0,1,1990,1
beverly sommers,Unscheduled Love (Harlequin American Romance),1983,2,0,2,1982,1
beverly sommers,"Mix and Match (Harlequin American Romance, No. 85)",1984,3,0,1,1983,1
beverly sommers,Ride Painted Pony (Harlequin American Romance Premier Edition),1984,4,0,1,1984,0
beverly sommers,Passing Game,1984,5,0,3,1984,0
beverly sommers,Changing Places (Harlequin American Romance),1985,6,0,1,1984,1
beverly sommers,"Silent Night (Harlequin American Romance, No 179)",1986,7,0,1,1985,1
beverly sommers,"Reason To Believe (Silhouette Intimate Moments, No 164)",1986,8,0,3,1986,0
beverly sommers,"Starting Over (Keepsake, No 3)",1987,9,0,1,1986,1
beverly sommers,"Reach For The Sky (Harlequin American Romance, No 258)",1988,10,1.75,4,1987,1
beverly sommers,"Getting Even (American Romance, No 313)",1989,11,0,2,1988,1
beverly sommers,"Little Rebellion (American Romance, No 298)",1989,12,0,1,1989,0
beverly sommers,"Outside In (Harlequin American Romance, 331)",1990,13,0,1,1989,1
beverly sommers,"Corrupted (Silhouette Intimate Moments, No 333)",1990,14,0,5,1990,0
beverly sommers,The Meaning of Sisterhood,1993,15,0,1,1990,3
beverly sommers,Minor Adjustments,1993,16,0,2,1993,0
bill baldwin,The Trophy,1989,2,0,1,1987,2
bill baldwin,"The Defiance (Helmsman Series , No 7)",1996,3,0,1,1989,7
bill blum,Prejudicial,1996,2,1.4,5,1995,1
bill blum,The Last Appeal,1997,3,1.8571428571428572,7,1996,1
bill blum,The Face of Justice,1998,4,0,6,1997,1
bill clinton,The Starr Evidence,1998,2,2.3333333333333335,3,1992,6
bill clinton,My Life,2004,3,0.5,2,1998,6
bill clinton,My Life,2004,4,4,1,2004,0
bill clinton,My Life,2004,5,1.9565217391304348,23,2004,0
bill drummond,Manual: How to Have a Number 1 the Easy Way,1999,2,0,1,1996,3
bill drummond,45,2001,3,1.75,4,1999,2
bill drummond,Bad Wisdom,2003,4,5,2,2001,2
bill farrel,Men Are Like Waffles -  Women Are Like Spaghetti,2001,2,4,2,1997,4
bill fleming,The Tiger on Your Couch: What the Big Cats Can Teach You About Living in Harmony With Your House Cat,1994,2,0,1,1992,2
bill gates,The Road Ahead,1995,2,0,1,1995,0
bill gates,The Road Ahead (CD ROM included),1996,3,2.6666666666666665,15,1995,1
bill gates,The Road Ahead,1996,4,2.8,5,1996,0
